Time (s),Channel 1 (V),Channel 2 (V)
-10.06612204724409,-0.02686643233117848,0.05828783570979355
-10.06362204724409,0.0004644326502480138,-0.06049901649622148
-10.06112204724409,-0.01809356209023124,0.04917634420539684
-10.05862204724409,0.068960304146926,-0.03046484079639369
-10.05612204724409,0.04432878385498524,0.01981709380217921
-10.05362204724409,-0.02585417807261347,-0.0135917083807601
-10.05112204724409,0.005863122029296525,0.02082948174713242
-10.04862204724409,-0.05723406008830424,-0.02236573723686992
-10.04612204724409,-0.01606905357308805,0.01711739261569303
-10.04362204724409,-0.07511721865643115,-0.01392917102907277
-10.04112204724409,-0.05689664200214241,0.03466545032795196
-10.03862204724409,-0.04711151750265396,-0.05003767439848507
-10.03612204724409,-0.1284292762745352,0.04580171772227012
-10.03362204724409,-0.003922002470228901,-0.02641528901664163
-10.03112204724409,0.03150689657976084,0.01644246731904819
-10.02862204724409,0.07368415735359313,-0.0122418577874999
-10.02612204724409,0.07300932118121237,0.008680826407876232
-10.02362204724409,0.05242681792358993,-0.01089200719425873
-10.02112204724409,-0.01067036419401084,0.02791619736168088
-10.01862204724409,0.0342062412693012,-0.01561648427063613
-10.01612204724409,0.04331652959644557,-0.006842455414506668
-10.01362204724409,0.007550212460249184,0.006318587869687529
-10.01112204724409,-0.02113032486593682,0.0009191854966863161
-10.00862204724409,-0.0008852396945141138,0.004293811979811499
-10.00612204724409,-0.006621347159753156,-0.00920469395269537
-10.00362204724409,-0.04103799195117176,-0.001105590393194932
-10.00112204724409,0.01396115609786929,0.006656050518000201
-9.998622047244094,-0.0589211505192856,0.003956349331498827
-9.996122047244095,0.03960493064834971,-0.00515514217294331
-9.993622047244093,-0.06938111119116232,0.009355751704495896
-9.991122047244094,-0.003922002470228901,-0.00313036628306728
-9.988622047244094,-0.02416708764166082,-0.002117978338129264
-9.986122047244095,-0.1156073889992534,0.003618886683183546
-9.983622047244094,-0.09198812296595774,0.01205545289100295
-9.981122047244094,0.02408369868358525,-0.01797872280882484
-9.978622047244095,-0.07849139951833645,0.01171799024269028
-9.976122047244093,0.06052485199214581,-0.004480216876318734
-9.973622047244094,0.02340886251120418,-0.006167530117881325
-9.971122047244094,-0.05183537070928443,0.01711739261569303
-9.968622047244095,0.07975768290496316,-0.01932857340205894
-9.966122047244093,-0.0811907442078159,0.02487903352686775
-9.963622047244094,0.01733533695977461,-0.01190439513919674
-9.961122047244094,-0.0008852396945141138,0.0005817228483721098
-9.958622047244095,-0.02113032486593682,-0.002455440986440554
-9.956122047244094,0.01699791887358408,0.01239291553931562
-9.953622047244094,-0.02652901424499454,-0.02472797577507827
-9.951122047244095,0.005525703943105992,0.03601530092120264
-9.948622047244093,0.03049464232119753,-0.04025125759742419
-9.946122047244094,0.01328631992548823,0.04107724064589272
-9.943622047244094,0.0699725584054976,-0.03687663111433445
-9.941122047244095,-0.02889094084828329,0.03196574914141928
-9.938622047244094,-0.02214257912451762,-0.01865364810545018
-9.936122047244094,-0.09232554105214827,0.02251679498869577
-9.933622047244095,-0.01303229079737326,-0.02945245285145567
-9.931122047244093,0.02307144442498926,0.02656634676843249
-9.928622047244094,-0.03057803127928092,-0.00717991806281934
-9.926122047244094,0.06153710625073429,-0.002792903634754608
-9.923622047244095,0.01598566461503319,0.00159411079330813
-9.921122047244094,-0.03631413874451996,0.0174548552640057
-9.918622047244094,0.06659837754359227,-0.03282707933458239
-9.916122047244095,-0.02990319510689986,0.03061589854819989
-9.913622047244093,0.009574720977420455,-0.01764126016049498
-9.911122047244094,0.0713222307502597,0.02015455645050707
-9.908622047244094,0.02644562528691897,-0.02945245285145567
-9.906122047244095,-0.04508700898544125,0.0383775394593605
-9.903622047244093,-0.003584584384060004,-0.03822648170755107
-9.901122047244094,-0.05116053453690337,0.03669022621782798
-9.898622047244094,-0.02281741529689869,-0.029114990203143
-9.896122047244095,-0.02484192381404096,0.0225167949886723
-9.893622047244094,-0.003584584384038369,-0.01325424573244743
-9.891122047244094,0.008899884805011311,0.003956349331498827
-9.888622047244095,-0.02349225146927975,0.005306199924749514
-9.886122047244093,0.07098481266404953,-0.01899111075373599
-9.883622047244094,0.0277952976316811,0.0400648527009547
-9.881122047244094,0.02813271571787163,-0.03890140700421049
-9.878622047244095,0.004850867770735515,0.02825366000998065
-9.876122047244094,0.04399136576882663,-0.008192306007757355
-9.873622047244094,0.01868500930453674,-0.006167530117881325
-9.871122047244095,0.04871521897549407,0.004293811979811499
-9.868622047244093,-0.005946510987382986,0.007668438462927934
-9.866122047244094,-0.02990319510689986,-0.01494155897401079
-9.863622047244094,-0.009658109935467942,0.02116694439544509
-9.861122047244095,-0.01269487271118135,-0.01224185778749422
-9.858622047244094,0.007887630546439716,0.009693214352814247
-9.856122047244094,0.04095460299311184,-0.01257932043582209
-9.853622047244095,-0.06668176650166782,0.009693214352814247
-9.851122047244093,-0.1311286209640726,-0.00279290363474985
-9.848622047244094,-0.1601465763764452,0.007668438462938216
-9.846122047244094,-0.0589211505192856,0.01677992996738035
-9.843622047244095,-0.07343012822547189,-0.03653916846599753
-9.841122047244093,-0.0005478216083136082,0.02521649617518349
-9.838622047244094,0.02138435399406099,-0.004817679524630638
-9.836122047244094,0.06018743390597216,-0.0004306650965659054
-9.833622047244095,0.06592354137120859,-0.009542156601003897
-9.831122047244094,0.01902242739072727,0.01475515407750432
-9.828622047244094,-0.03024061319309039,-0.006167530117881325
-9.826122047244095,-0.0504856983645223,0.01239291553931562
-9.823622047244093,-0.05824631434690315,-0.02067842399530703
-9.821122047244094,-0.05520955157118975,0.02150440704375776
-9.818622047244094,0.02442111676977578,-0.01021708189763339
-9.816122047244095,-0.1041351740687584,0.001931573441617271
-9.813622047244094,-0.009995528021658475,0.01138052759437761
-9.811122047244094,0.02172177208025152,-0.01561648427063613
-9.808622047244095,0.02644562528691897,0.005306199924749514
-9.806122047244093,0.04736554663071875,0.02521649617516707
-9.803622047244094,0.01834759121834621,-0.04092618289408651
-9.801122047244094,-0.06803143884642995,0.02757873471338585
-9.798622047244095,-0.03395221214120173,-0.00717991806280353
-9.796122047244094,-0.04643668133023592,-0.002117978338129264
-9.793622047244094,-0.09131328679357667,0.009693214352814247
-9.791122047244095,0.05276423600978046,-0.0004306650965659054
-9.788622047244093,-0.008645855676891438,-0.005492604821251838
-9.786122047244094,0.002151523081200673,0.003618886683186155
-9.783622047244094,0.04129202107930238,0.003281424034873484
-9.781122047244095,0.02374628059740269,-0.00987961924931473
-9.778622047244093,-0.0798410718630642,0.02015455645049142
-9.776122047244094,-0.004259420556419433,-0.01426663367738545
-9.773622047244094,-0.01336970888356379,0.0009191854966847815
-9.771122047244095,0.03015722423499503,0.01104306494606033
-9.768622047244094,0.0723344850088313,-0.009879619249320714
-9.766122047244094,-0.01741872591785018,-0.002117978338129264
-9.763622047244095,-0.02754126850356613,0.01779231791231837
-9.761122047244093,0.02644562528690562,-0.01392917102907155
-9.758622047244094,-0.002909748211657305,-0.0112294698425714
-9.756122047244094,-0.02652901424499454,0.03399052503132661
-9.753622047244095,0.04871521897545984,-0.0179787228088012
-9.751122047244094,0.06963514031930707,-0.006504992766193997
-9.748622047244094,-0.0356393025721389,0.01475515407750432
-9.746122047244095,-0.04474959089928326,-0.003805291579692623
-9.743622047244093,-0.02045548869355944,-0.003805291579686024
-9.741122047244094,-0.008308437590705816,0.01070560229775226
-9.738622047244094,-0.0272038504173756,-0.007517380711132012
-9.736122047244095,-0.03968831960641961,0.008343363759556344
-9.733622047244094,0.03083206040739589,-0.00717991806281934
-9.731122047244094,-0.02113032486594603,-0.004817679524630638
-9.728622047244095,-0.05318504305404656,0.01273037818762829
-9.726122047244093,0.04129202107928642,-0.002117978338126809
-9.723622047244094,0.006200540115487056,0.003281424034873484
-9.721122047244094,-0.01370712696975433,-0.008529768656070027
-9.718622047244095,-0.01910581634880038,0.01644246731905633
-9.716122047244093,-0.0002104035221448648,-0.02034096134699205
-9.713622047244094,-0.02619159615880401,0.02690380941676051
-9.711122047244094,-0.02146774295213656,-0.0243905131267656
-9.708622047244095,0.02408369868356454,0.01846724320892422
-9.706122047244094,0.04736554663073195,-0.007517380711132012
-9.703622047244094,0.02374628059739472,0.005981125221374858
-9.701122047244095,-0.05014828027833177,-0.005830067469568653
-9.698622047244093,0.0163230827011935,-0.001443053041502233
-9.696122047244094,-0.004596838642609965,0.002269036089935468
-9.693622047244094,0.003163777339772269,0.006993513166312873
-9.691122047244095,0.06457386902642114,0.0002442602000625078
-9.688622047244094,0.006200540115487056,0.02285425763700845
-9.686122047244094,0.005525703943105992,-0.0446382720255259
-9.683622047244095,0.02577078911453791,0.02386664558194646
-9.681122047244093,-0.01471938122831595,0.006318587869676173
-9.678622047244094,0.007212794374058652,-0.01865364810545018
-9.676122047244094,-0.04812377176118858,0.02251679498869577
-9.673622047244095,0.005525703943081592,-0.01629140956724383
-9.671122047244094,-0.002909748211657305,0.005306199924749514
-9.668622047244094,-0.01438196314213539,0.005306199924749514
-9.666122047244095,0.04432878385501716,-0.002792903634754608
-9.663622047244093,0.04736554663072765,0.008680826407862881
-9.661122047244094,0.03791784021739705,-0.02067842399532621
-9.658622047244094,-0.06566951224309625,0.02420410823025913
-9.656122047244095,-0.03462704831358142,-0.00448021687630492
-9.653622047244093,0.01666050078735718,-0.01359170838074322
-9.651122047244094,-0.06330758563976252,0.02352918293363379
-9.648622047244094,0.04061718490692131,-0.03113976609301903
-9.646122047244095,-0.03800122917543686,0.02892858530660921
-9.643622047244094,-0.1041351740688169,-0.01021708189763339
-9.641122047244094,-0.01202003653880167,0.003618886683186155
-9.638622047244095,-0.02382966955547028,-0.0220282745885769
-9.636122047244093,-0.03293995788259117,0.05120112009522698
-9.633622047244094,0.01868500930453674,-0.04970021175021598
-9.631122047244094,0.02003468164929886,0.04310201653576875
-9.628622047244095,0.09257957018023023,-0.04666304791536113
-9.626122047244094,0.01969726356310833,0.04647664301889547
-9.623622047244094,0.007212794374058652,-0.0422760334873372
-9.621122047244095,-0.01471938122832592,0.06301231278621638
-9.618622047244093,0.08785571697357017,-0.07568483567022785
-9.616122047244094,0.03150689657977695,0.06469962602777973
-9.613622047244094,0.03319398701072961,-0.05105006234346667
-9.611122047244095,0.003501195425976305,0.04917634420535126
-9.608622047244094,0.05073972749263727,-0.05678692736478209
-9.606122047244094,-0.1071719368445317,0.08022290785016264
-9.603622047244095,0.08481895419788099,-0.08513378982304651
-9.601122047244093,-0.01573163548693204,0.07279872958722786
-9.598622047244094,-0.0916507048797672,-0.05037513704684132
-9.596122047244094,-0.001560075866895178,0.03905246475601669
-9.593622047244095,-0.06195791329497292,-0.03080230344467459
-9.591122047244093,-0.01741872591780338,0.03466545032791666
-9.588622047244094,0.08549379037026206,-0.04295095878396255
-9.586122047244094,0.0267830433731095,0.03669022621782798
-9.583622047244095,-0.04036315577877581,-0.01932857340205005
-9.581122047244094,-0.00898327376308688,0.01374276613256631
-9.578622047244094,-0.04171282812356848,-0.01156693249088407
-9.576122047244095,0.01699791887358408,0.009355751704501574
-9.573622047244093,-0.07916623569069357,0.002943961386561273
-9.571122047244094,-0.02652901424499454,0.003956349331498827
-9.568622047244094,-0.002572330125466773,0.002269036089935468
-9.566122047244095,-0.07140561970830397,-0.03282707933456643
-9.563622047244094,0.03015722423501482,0.04917634420539684
-9.561122047244094,0.0004644326502480138,-0.03957633230083583
-9.558622047244095,0.01531082844263142,0.02757873471338585
-9.556122047244093,0.0706473945778326,-0.02135334929193483
-9.553622047244094,-0.03057803127928092,0.01543007937412967
-9.551122047244094,0.04939005514787514,-0.004480216876317967
-9.548622047244095,-0.04306250046828857,0.0009191854966823258
-9.546122047244094,-0.0113452003664206,-0.008867231304382699
-9.543622047244094,-0.01067036419403954,0.02825366001001119
-9.541122047244095,-0.00021040352213305,-0.02506543842339094
-9.538622047244093,-0.02180516103831098,0.01543007937411662
-9.536122047244094,0.01362373801167876,-0.01325424573244743
-9.533622047244094,-0.08085332612167018,0.01576754202244234
-9.531122047244095,-0.007633601418358046,-0.02034096134699712
-9.528622047244093,0.03960493064834941,0.02690380941674547
-9.526122047244094,0.03893009447596865,-0.006167530117881325
-9.523622047244094,0.09089247974931056,-0.02641528901664163
-9.521122047244095,-0.06566951224302506,0.03534037562454921
-9.518622047244094,0.05580099878549524,-0.01662887221557415
-9.516122047244094,-0.001897493953085709,0.001594110793310125
-9.513622047244095,-0.006958765245943688,0.009693214352814247
-9.511122047244093,0.002826359253590944,-0.006504992766190927
-9.508622047244094,0.02307144442501365,0.000244260200059438
-9.506122047244094,-0.05655922391595188,0.01205545289100295
-9.503622047244095,0.08718088080114934,-0.0166288722155611
-9.501122047244094,0.01632308270120301,0.01138052759437761
-9.498622047244094,0.001139268822629078,-0.002455440986441936
-9.496122047244095,-0.04744893558880751,0.003281424034873484
-9.493622047244093,-0.003922002470250843,-0.02472797577502763
-9.491122047244094,-0.05217278879547496,0.0866346981681034
-9.488622047244094,-0.01033294610784901,-0.1107809510948096
-9.486122047244095,-0.06162049520878654,0.08191022109163837
-9.483622047244094,-0.05183537070928443,-0.05611200206815675
-9.481122047244094,-0.02787868658975667,0.04343947918408142
-9.478622047244095,-0.06701918458785835,-0.03957633230083583
-9.476122047244093,-0.08152816229400384,0.05491320922665992
-9.473622047244094,0.02273402633882312,-0.06016155384790881
-9.471122047244094,-0.02484192381404188,0.04647664301889547
-9.468622047244095,-0.002909748211667281,-0.02607782636829598
-9.466122047244093,0.05310165409592987,0.01374276613255863
-9.463622047244094,-0.03732639300309156,-0.00313036628306728
-9.461122047244094,0.03488107744168227,-0.0007681277448785772
-9.458622047244095,0.02543337102835167,0.005306199924746752
-9.456122047244094,-0.001560075866895178,-0.001105590393191249
-9.453622047244094,-0.04913602601976017,-0.01426663367738545
-9.451122047244095,0.02408369868358525,0.04546425507395745
-9.448622047244093,0.01801017313218851,-0.05105006234342799
-9.446122047244094,0.09021764357692949,0.03399052503132661
-9.443622047244094,-0.008645855676896347,-0.01831618545713751
-9.441122047244095,0.03589333170023361,0.009693214352801512
-9.438622047244094,-0.02113032486594603,-0.01055454454594606
-9.436122047244094,0.04230427533787397,0.02487903352688448
-9.433622047244095,0.07503382969835556,-0.02709021431326697
-9.431122047244093,0.0881931350597653,0.02454157087855032
-9.428622047244094,0.04196685725168343,-0.02270319988520224
-9.426122047244094,0.003163777339772269,0.02352918293363379
-9.423622047244095,0.05343907218213866,-0.01899111075374351
-9.421122047244094,0.02577078911453791,0.02251679498869577
-9.418622047244094,-0.002234912039276241,-0.01629140956726148
-9.416122047244095,-0.01809356209023124,0.01104306494606493
-9.413622047244093,-0.004259420556416825,0.004631274628117111
-9.411122047244094,0.001476686908819609,-0.01089200719425873
-9.408622047244094,0.00856246671882078,-0.006504992766193997
-9.406122047244095,0.04500362002738165,0.02285425763699509
-9.403622047244093,0.04264169342403258,-0.02506543842336869
-9.401122047244094,-0.02754126850356613,0.02386664558194646
-9.398622047244094,-0.01033294610784901,-0.02067842399532621
-9.396122047244095,-0.002572330125470303,0.01947963115386346
-9.393622047244094,0.02104693590787046,-0.01156693249088407
-9.391122047244094,0.05073972749263727,0.01205545289100295
-9.388622047244095,0.0001270145640574819,-0.01257932043582209
-9.386122047244093,0.04905263706164195,0.01441769142917554
-9.383622047244094,-0.04474959089928326,-0.02101588664363888
-9.381122047244094,-0.1064971006721506,0.02420410823025913
-9.378622047244095,0.01801017313209904,-0.01021708189761773
-9.376122047244094,-0.03597672065832943,0.008680826407876232
-9.373622047244094,0.0267830433731095,-0.01527902162232346
-9.371122047244095,-0.0123574546249922,0.009693214352814247
-9.368622047244093,0.00181410499501766,0.0005817228483733374
-9.366122047244094,0.01834759121834621,0.003281424034873484
-9.363622047244094,0.01429857418405982,-0.007517380711132012
-9.361122047244095,0.00383861351215809,0.01576754202243175
-9.358622047244094,0.04061718490692131,-0.01730379751219949
-9.356122047244094,0.08549379037026206,0.01036813964943959
-9.353622047244095,-0.08456492506976601,0.00463127462812417
-9.351122047244093,0.0450036200273858,0.002269036089926567
-9.348622047244094,0.01767275504596514,-0.01730379751219949
-9.346122047244094,-0.09333779531071987,0.02757873471338585
-9.343622047244095,0.01058697523591672,-0.02607782636830456
-9.341122047244093,0.0008018507363940482,0.01846724320893251
-9.338622047244094,-0.0970493942588157,-0.006167530117881325
-9.336122047244094,0.01801017313215567,0.01846724320894371
-9.333622047244095,0.03656816787262649,-0.0517249876400601
-9.331122047244094,-0.02146774295213656,0.06503708867609242
-9.328622047244094,-0.00560909290118156,-0.04328842143227522
-9.326122047244095,0.005525703943105992,0.03129082384482524
-9.323622047244093,0.01868500930451034,-0.02506543842337084
-9.321122047244094,-0.03935090152023475,0.01914216850556906
-9.318622047244094,-0.02349225146927975,-0.01730379751219949
-9.316122047244095,0.02205919016642134,0.02589142147180284
-9.313622047244094,0.01261148375310716,-0.02540290107170361
-9.311122047244094,-0.0197806525211839,0.01475515407750432
-9.308622047244095,0.0004644326502480138,-0.01089200719425873
-9.306122047244093,0.03150689657975424,0.01644246731905617
-9.303622047244094,-0.01843098017642177,-0.008867231304382699
-9.301122047244094,-0.009320691849277411,0.008680826407876232
-9.298622047244095,-0.02180516103832141,-0.008192306007749683
-9.296122047244094,-0.02450450572785135,-0.04193857083902453
-9.293622047244094,0.01969726356310833,0.1095821582533651
-9.291122047244095,-0.02214257912451762,-0.08817095365786057
-9.288622047244093,0.06254936050925508,0.02487903352687696
-9.286122047244094,-0.04913602601976017,0.008343363759563559
-9.283622047244094,-0.05588438774357082,-0.01089200719425873
-9.281122047244095,-0.02180516103834258,0.009018289056179848
-9.278622047244093,-0.06263274946736412,-0.00515514217293932
-9.276122047244094,-0.02450450572785135,0.003618886683186155
-9.273622047244094,0.03758042213120652,0.000244260200059438
-9.271122047244095,0.005863122029310948,-0.00211797833812819
-9.268622047244094,-0.06060824095023826,0.008005901111250888
-9.266122047244094,-0.01438196314213539,-0.006167530117881325
-9.263622047244095,-0.1243802592402488,0.001594110793310125
-9.261122047244093,0.01632308270118,0.006993513166308423
-9.258622047244094,-0.03428963022737677,-0.002792903634754608
-9.256122047244094,-0.02247999721070815,0.01306784083594096
-9.253622047244095,0.08549379037021296,-0.03046484079637389
-9.251122047244094,-0.02922835893451879,0.01441769142919165
-9.248622047244094,-0.1071719368445317,0.01408022878087898
-9.246122047244095,-0.07714172717357431,-0.01325424573244743
-9.243622047244093,0.006200540115511299,0.007330975814618178
-9.241122047244094,0.0595125977335911,-0.008867231304382699
-9.238622047244094,-0.004259420556419433,0.01306784083594096
-9.236122047244095,-0.02146774295212873,-0.01730379751218569
-9.233622047244094,-0.04339991855452113,0.0245415708785718
-9.231122047244094,-0.02113032486594603,-0.02101588664363888
-9.228622047244095,-0.04002573769261581,0.0221793323403831
-9.226122047244093,0.03150689657972094,-0.01966603605036947
-9.223622047244094,-0.0916507048797672,0.02150440704375776
-9.221122047244094,-0.09536230382786304,-0.02776513960989231
-9.218622047244095,-0.0754546367426307,0.02926604795492327
-9.216122047244093,-0.05284762496782442,-0.05678692736470797
-9.213622047244094,0.01666050078739354,0.1062075317702384
-9.211122047244094,-0.01640647165927858,-0.1006570716454294
-9.208622047244095,0.01159922949452283,0.07111141634564239
-9.206122047244094,0.05073972749263727,-0.05206245028840468
-9.203622047244094,-0.04508700898547379,0.03432798767963929
-9.201122047244095,-0.02889094084832826,-0.02304066253351491
-9.198622047244093,-0.05858373243307865,0.0238666455819282
-9.196122047244094,-0.02247999721070815,-0.01629140956726148
-9.193622047244094,-0.005271674814991028,0.01576754202244234
-9.191122047244095,0.0115992294945279,-0.01730379751218446
-9.188622047244094,0.005863122029296525,0.01677992996738035
-9.186122047244094,-0.0123574546249922,-0.01460409632569812
-9.183622047244095,0.007212794374058652,0.01947963115388173
-9.181122047244093,-0.02079290677976332,-0.0203409613469919
-9.178622047244094,-0.03800122917547262,0.02724127206507318
-9.176122047244094,0.01801017313215567,-0.02169081194026422
-9.173622047244095,-0.03395221214116261,-0.007517380711138456
-9.171122047244094,-0.06701918458785835,0.03601530092120264
-9.168622047244094,-0.02180516103832709,-0.029114990203143
-9.166122047244095,0.0362307497864444,0.01644246731906768
-9.163622047244093,0.08583120845644261,-0.007517380711124032
-9.161122047244094,0.06389903285406801,0.01003067700112692
-9.158622047244094,0.1151865819550289,-0.008192306007757355
-9.156122047244095,0.0331939870107669,-0.002117978338132026
-9.153622047244093,-0.02585417807259521,0.003618886683186922
-9.151122047244094,0.01429857418405982,0.005306199924749514
-9.148622047244094,0.005525703943105992,-0.01325424573244743
-9.146122047244095,-0.02855352276212223,0.02352918293361705
-9.143622047244094,0.04534103811358876,-0.01460409632569812
-9.141122047244094,-0.01336970888356379,0.0009191854966847815
-9.138622047244095,-0.03901348343404422,0.008005901111250888
-9.136122047244093,0.01159922949452053,-0.004480216876314437
-9.133622047244094,-0.02146774295213656,0.003281424034873484
-9.131122047244094,-0.01471938122832592,0.001931573441622797
-9.128622047244095,0.05445132644070166,-9.3202448252313e-05
-9.126122047244094,0.05647583495787631,-0.01156693249088407
-9.123622047244094,-0.02686643233118507,0.02757873471338585
-9.121122047244095,0.04331652959644557,-0.03046484079639369
-9.118622047244093,0.005188285856903186,0.0208294817471229
-9.116122047244094,-0.02180516103832709,-9.320244825323371e-05
-9.113622047244094,-0.003584584384038369,-0.01392917102907277
-9.111122047244095,0.009574720977386391,0.01408022878086625
-9.108622047244094,-0.06162049520880986,-0.008192306007757355
-9.106122047244094,-0.03226512171023358,0.01003067700112692
-9.103622047244095,-0.06938111119119209,0.0005817228483721098
-9.101122047244093,-0.0423876642959233,-0.003467828931361689
-9.098622047244094,0.01531082844263142,0.03669022621782798
-9.096122047244094,0.01497341035644088,-0.04835036115696529
-9.093622047244095,0.06761063180213993,0.01239291553928799
-9.091122047244093,0.04500362002737521,0.01171799024267892
-9.088622047244094,-0.00560909290118156,-0.01325424573244743
-9.086122047244094,-0.02754126850356613,-0.003805291579692623
-9.083622047244095,-0.04238766429594278,0.02082948174712121
-9.081122047244094,0.0490526370616846,-0.01392917102907277
-9.078622047244094,-0.09198812296595774,0.0005817228483721098
-9.076122047244095,-0.04576184515785486,0.001256648144997453
-9.073622047244093,-0.05824631434692863,0.008005901111241066
-9.071122047244094,-0.1112209538788181,-0.0135917083807601
-9.068622047244094,-0.03226512171023358,0.01880470585725638
-9.066122047244095,-0.09502488574164397,-0.008192306007745075
-9.063622047244094,0.04061718490692131,0.003618886683186155
-9.061122047244094,-0.02113032486594603,-0.009542156601008041
-9.058622047244095,0.001814104995010142,0.03331559973470127
-9.056122047244093,-0.03057803127929427,-0.04632558526705243
-9.053622047244094,-0.0599334047778572,0.03466545032795196
-9.051122047244094,0.006537958201677588,-0.007517380711132012
-9.048622047244095,-0.02787868658974101,-0.01055454454594468
-9.046122047244094,-0.08625201550071868,0.01306784083594096
-9.043622047244094,-0.03867606534785369,-0.003805291579692623
-9.041122047244095,-0.04474959089928326,0.00463127462812417
-9.038622047244093,0.04534103811359091,-0.007517380711118814
-9.036122047244094,0.0500648913202562,0.02150440704375776
-9.033622047244094,0.05580099878549524,-0.03485185522445843
-9.031122047244095,-0.04812377176114133,0.03736515151442049
-9.028622047244093,-0.006621347159747785,-0.02270319988518828
-9.026122047244094,0.00518828585691546,0.008005901111250888
-9.023622047244094,-0.02011807060737443,0.0009191854966847815
-9.021122047244095,-0.04542442707165281,0.01104306494606033
-9.018622047244094,0.02712046145930003,-0.05982409119959613
-9.016122047244094,0.07098481266406917,0.103507830583737
-9.013622047244095,0.04702812854454141,-0.1036942354802435
-9.011122047244093,-0.07140561970828833,0.08730962346466292
-9.008622047244094,0.03184431466596748,-0.05746185266140743
-9.006122047244094,-0.04272508238214007,0.03264067443807592
-9.003622047244095,-0.01944323443500396,-0.01190439513917649
-9.001122047244094,0.01767275504596514,0.007668438462938216
