Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
140.6047524129915,0.07888103123790317,-0.065455478535706,-17.97941951926367
141.2537544622755,0.0789916323666154,-0.06552815015151933,-18.06174876772852
141.9057521689093,0.07878649030495051,-0.06530128687110276,-18.14649149695139
142.5607593602189,0.07876206535155514,-0.06572137667598892,-18.22933076732002
143.2187899273545,0.07881295735663005,-0.06606910903062425,-18.31416553944252
143.8798578255847,0.0790133309171312,-0.06659107240531216,-18.39623613351725
144.5439770745929,0.07872390434132599,-0.0664742623121138,-18.48148268815044
145.2111617587744,0.07889441730023065,-0.06673691805206594,-18.56714486957711
145.881426027535,0.07890736185249911,-0.06698353645190987,-18.65594346559817
146.5547840955913,0.07911937713373754,-0.06738540019130958,-18.73975519611214
147.231250243272,0.07902767939137137,-0.06759311585171275,-18.82506495517612
147.9108388168209,0.07898514307244275,-0.06781329020696431,-18.91149277805518
148.5935642287008,0.07890171926887754,-0.06811963611349678,-18.99634784570529
149.2794409578998,0.07880585133487801,-0.06837045368129098,-19.08696799140573
149.9684835502375,0.07899938952413366,-0.06873133368252664,-19.17637153000328
150.6607066186743,0.07881452611007923,-0.06885569599089963,-19.26476609789403
151.356124843621,0.07881170012071576,-0.06885305011251329,-19.35297101089687
152.0547529732497,0.07908152958435927,-0.06925513937173142,-19.44238162208001
152.7566058238074,0.07875359711706477,-0.06938714397523668,-19.53228657231008
153.4616982799296,0.07929845066346036,-0.07003322668808971,-19.61990123257165
154.1700452949561,0.07923844289274352,-0.07011221927855131,-19.71223729997114
154.8816618912483,0.07890950711143034,-0.07026732617702315,-19.80372147817477
155.5965631605076,0.07870240244494875,-0.07048102786549393,-19.8921596692777
156.3147642640955,0.07905597170939094,-0.07070831227488469,-19.98623682530794
157.0362804333554,0.07893346541864835,-0.07086495180314133,-20.07518243684184
157.761126969935,0.078982962024745,-0.0714995462587467,-20.16965026957642
158.4893192461115,0.07864507011308949,-0.07187080667280464,-20.26304358511335
159.2208727051172,0.07876144645149127,-0.0718007581819855,-20.35577943998732
159.955802861467,0.07875998870779456,-0.07198089772616831,-20.45132171494568
160.6941253012879,0.07851582881499555,-0.07222741792850139,-20.54457816518588
161.4358556826488,0.07893513164875754,-0.07277552095448472,-20.63918322078469
162.1810097358932,0.07880774210526204,-0.07297117359609061,-20.73544103956664
162.9296032639724,0.0791622230304162,-0.07347018420126983,-20.82982237978781
163.681652142781,0.07895065422361378,-0.07365008971923251,-20.92729169420295
164.4371723214933,0.07866983242528577,-0.07388691861597887,-21.02410490544227
165.1961798229017,0.07886166634904654,-0.07452575055223863,-21.12069936803077
165.9586907437562,0.07911378015076077,-0.07462834719840124,-21.2190193906831
166.7247212551064,0.07865005455592661,-0.07485725603582243,-21.3154909318733
167.4942876026439,0.07876700177218977,-0.07513709817439684,-21.41374539755884
168.2674061070469,0.07871883376978553,-0.07559367085588167,-21.51339451970539
169.0440931643266,0.07907374935615002,-0.07596038992541446,-21.61197022028571
169.8243652461746,0.0789951777245846,-0.07602707603488615,-21.71200532031187
170.6082389003125,0.07876691083859572,-0.0762145202716573,-21.8105288328912
171.3957307508427,0.07888159188595545,-0.0767423864146238,-21.91341851397215
172.1868574986009,0.07845763641846698,-0.07666123735241452,-22.01428377978883
172.9816359215103,0.07888989408730021,-0.07747648025767002,-22.11669906152085
173.7800828749377,0.07882197809515237,-0.07784363044271364,-22.21765454160945
174.5822152920506,0.07889389150787876,-0.07789191060605284,-22.32062374028538
175.3880501841763,0.07870892212796929,-0.07807020907256756,-22.423424324227
176.1976046411631,0.07865843667293629,-0.07861033565782242,-22.52824192561597
177.0108958317423,0.07881152361198711,-0.07926338945174242,-22.63317141991864
177.8279410038925,0.07913821845929626,-0.07973692405747496,-22.73473537819722
178.6487574852053,0.07899544026697666,-0.0799853922476839,-22.84022380166766
179.4733626832528,0.0788618587743989,-0.08012215012893405,-22.94526733498626
180.3017740859571,0.07906104492359194,-0.08053269247146311,-23.05038185876358
181.1340092619604,0.07885137601416922,-0.08078942465660724,-23.15718427276738
181.9700858609985,0.07923295383237389,-0.08133849817086547,-23.26411037198791
182.8100216142745,0.07863839142275286,-0.08134121629522538,-23.37249123237459
183.6538343348348,0.07907805916768261,-0.08179444719341805,-23.48104900235276
184.5015419179476,0.07909198497448798,-0.08256596072583708,-23.59058929279752
185.3531623414814,0.07900019775035468,-0.08258745884163469,-23.69733855614226
186.2087136662869,0.07894303968209478,-0.08266731333720224,-23.80576022804928
187.0682140365803,0.07910118277325673,-0.08345174433734867,-23.91578767048128
187.931681680327,0.0788527992547963,-0.08349909908065377,-24.02663321201108
188.7991349096296,0.07878312567793484,-0.08380935812213403,-24.13870146933517
189.6705921211148,0.07898696694383374,-0.0842031663170475,-24.25004807855538
190.546071796325,0.07897127616201938,-0.08465781901667933,-24.36141461270682
191.4255925021088,0.07895907936102313,-0.08490050172061522,-24.47550416150786
192.309172891016,0.07848670624211493,-0.08524649032165452,-24.58942373148975
193.1968317016926,0.07866160521392171,-0.08556496155999134,-24.70061012160192
194.088587759278,0.07924420028790011,-0.08652078709775665,-24.814530397234
194.9844599758048,0.07889806319536308,-0.08630430438325193,-24.92893959751385
195.8844673505992,0.07903439782544683,-0.08691498206273422,-25.04458364996583
196.7886289706847,0.07920764250667953,-0.08709351009561417,-25.1611534922932
197.6969640111863,0.07873964439913922,-0.08739906530960372,-25.27688792070958
198.6094917357374,0.07904058552268006,-0.08817974506547699,-25.39351685916411
