Time (s),Channel 1 (V),Channel 2 (V)
0.01207843,0.2450925451383847,0.2310687116459277
0.01207895,0.2474544717417188,0.2327560248874912
0.01207947,0.2484667260002876,0.2334309501841147
0.01207999,0.2491415621726697,0.2341058754807407
0.01208051,0.2515034887760038,0.236130651370617
0.01208103,0.2535279972931485,0.2384928899088072
0.01208155,0.2552150877241024,0.2401802031503709
0.01208207,0.257239596241241,0.2415300537436185
0.01208259,0.2585892685860043,0.2438922922818074
0.01208311,0.2606137771031491,0.2455796055233723
0.01208363,0.2626382856202932,0.2465919934683112
0.01208415,0.2639879579650516,0.2476043814132464
0.01208467,0.2653376303098143,0.2492916946548097
0.01208519,0.2673621388269588,0.2513164705446872
0.01208571,0.2697240654302937,0.2536787090828772
0.01208623,0.2710737377750556,0.255028559676127
0.01208675,0.2717485739474351,0.2553660223244389
0.01208727,0.2734356643783876,0.2570533355660019
0.01208779,0.2744479186369609,0.2580657235109413
0.01208831,0.2764724271541035,0.259415574104192
0.01208883,0.2768098452402932,0.2600904994008157
0.01208935,0.2784969356712448,0.2617778126423785
0.01208987,0.2798466080160085,0.2627902005873181
0.01209039,0.2811962803607722,0.2638025885322576
0.01209091,0.282883370791725,0.2654899017738208
0.01209143,0.2842330431364835,0.2665022897187561
0.01209195,0.2852452973950565,0.26818960296032
0.01209247,0.2865949697398197,0.269539453553572
0.01209299,0.2879446420845818,0.2705518414985105
0.01209351,0.2886194782569613,0.2715642294434462
0.01209403,0.2906439867741036,0.2735890053333217
0.01209455,0.2930059133774392,0.2756137812231996
0.01209507,0.2936807495498206,0.2759512438715126
0.01209559,0.2943555857222027,0.2766261691681399
0.01209611,0.2953678399807715,0.2783134824096987
0.01209663,0.2967175123255344,0.278988407706326
0.01209715,0.2984046027564877,0.2806757209478897
0.01209767,0.2997542751012514,0.2816881088928292
0.01209819,0.3014413655321994,0.283375422134388
0.01209871,0.3024536197907731,0.283375422134391
0.01209923,0.3041407102217267,0.2854001980242671
0.01209975,0.3048155463941084,0.286075123320893
0.01210027,0.3061652187388704,0.287424973914144
0.01210079,0.30650263682506,0.2880998992107675
0.01210131,0.3081897272560123,0.2894497498040185
0.01210183,0.3098768176869658,0.2911370630455825
0.01210235,0.3112264900317291,0.2928243762871468
0.01210287,0.3125761623764876,0.293836764232082
0.01210339,0.313925834721251,0.2955240774736457
0.01210391,0.3146006708936329,0.2958615401219597
0.01210443,0.3159503432383962,0.2978863160118362
0.01210495,0.3176374336693503,0.2985612413084635
0.01210547,0.3193245241002984,0.3002485545500224
0.01210599,0.3210116145312525,0.3015984051432747
0.01210651,0.3220238687898249,0.3026107930882133
0.01210703,0.3240483773069681,0.3036231810331519
0.01210755,0.3240483773069681,0.3042981063297754
0.01210807,0.3260728858241095,0.3063228822196509
0.01210859,0.3270851400826825,0.3073352701645903
0.01210911,0.3274225581688739,0.3083476581095291
0.01210963,0.328434812427446,0.3090225834061547
